,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³)
3379,2023-04-04,16.113636363636363,95.67105263157896,1.7027777777777775,11.638888888888888,7.578819444444444,5.305902777777778,3.4875000000000003,0.3052083333333333,62.92777777777778
3380,2023-04-05,29.52083333333333,111.925,2.131944444444444,17.14548611111111,10.853819444444444,7.600347222222222,4.320138888888889,0.3773263888888888,52.96840277777778
3381,2023-04-06,35.96052631578947,128.39583333333334,2.8881944444444443,20.72430555555556,13.386111111111113,9.365625,4.479513888888889,0.3908333333333333,46.99166666666667
3382,2023-04-07,45.892857142857146,138.13541666666666,2.461805555555556,23.910416666666663,14.725,10.307986111111113,5.309375,0.4635763888888888,58.067708333333336
3383,2023-04-08,91.27083333333331,213.33333333333331,5.79375,36.469097222222224,24.115972222222226,16.877777777777776,8.686111111111112,0.759375,59.37847222222222
3384,2023-04-09,119.0486111111111,237.91319444444449,3.902083333333333,31.17638888888889,19.758680555555557,13.832638888888887,9.589930555555556,0.8373611111111111,68.97028985507247
3385,2023-04-10,79.0,176.55208333333334,2.2885416666666667,31.400694444444444,18.55138888888889,12.994791666666666,6.547916666666667,0.5721875,82.25902777777777
3386,2023-04-11,128.43478260869566,248.25,3.5729166666666665,41.24895833333333,24.84618055555556,17.39548611111111,11.500694444444443,1.0057291666666666,71.48958333333333
3387,2023-04-12,142.63888888888889,259.9895833333333,3.837152777777778,43.48333333333333,26.25173611111111,18.375,12.594097222222222,1.1005555555555555,78.27638888888889
3388,2023-04-13,154.3125,285.40625,5.475694444444444,43.64270833333333,27.66736111111111,19.365277777777777,13.405555555555557,1.171701388888889,70.50625000000001
3389,2023-04-14,161.73958333333334,357.6458333333333,3.5482638888888887,37.159375,22.649652777777774,15.859027777777778,14.113541666666668,1.2329166666666669,59.30833333333334
3390,2023-04-15,134.89583333333334,354.4891304347826,1.5375,28.62395833333333,16.466319444444444,11.530555555555557,12.525,1.0942013888888888,63.55034722222222
3391,2023-04-16,112.39583333333331,322.63235294117646,2.133680555555556,28.516666666666666,16.906944444444445,11.83125,11.469444444444443,1.0028472222222222,58.66736111111111
3392,2023-04-17,94.9861111111111,389.0175438596491,1.1819444444444445,19.420486111111117,11.289930555555555,7.903819444444444,10.414583333333333,0.909236111111111,66.20729166666666
3393,2023-04-18,81.91666666666667,296.10227272727275,1.2336805555555557,18.01736111111111,10.580208333333331,7.405555555555556,6.879166666666666,0.6004513888888888,66.46354166666667
3394,2023-04-19,48.9375,219.48529411764707,1.1510416666666667,12.126736111111112,7.3805555555555555,5.159027777777777,4.980902777777778,0.4353472222222223,85.33611111111111
3395,2023-04-20,28.885416666666668,128.30882352941177,0.8048611111111111,9.455208333333331,5.685763888888889,3.982291666666667,4.474305555555556,0.3902430555555555,79.57291666666667
3396,2023-04-21,24.416666666666668,129.65625,1.0006944444444443,9.972569444444444,6.120486111111112,4.280555555555556,4.058680555555555,0.3537847222222222,67.79756944444445
3397,2023-04-22,15.173611111111112,33.90972222222222,0.9399305555555556,10.813194444444443,6.513888888888889,4.557291666666667,4.136111111111111,0.3617708333333333,72.36840277777777
3398,2023-04-23,36.11363636363637,69.15625,1.1513888888888888,17.190625,10.078819444444443,7.053819444444444,6.272916666666667,0.5485763888888889,52.19618055555555
3399,2023-04-24,28.86458333333333,66.71875,1.3166666666666669,19.45486111111111,11.41284722222222,7.990277777777777,5.967708333333333,0.5227777777777778,58.605555555555554
3400,2023-04-25,41.4375,111.61904761904762,4.947916666666667,21.729166666666668,15.589930555555556,10.905902777777778,6.224652777777777,0.54375,57.434090909090905
3401,2023-04-26,33.84375,112.925,2.969444444444445,23.46527777777777,14.896527777777775,10.422916666666667,5.5875,0.4886111111111111,57.01811594202899
3402,2023-04-27,45.125,115.45454545454544,1.1298611111111112,17.795833333333334,10.390625,7.271527777777778,5.910069444444445,0.5170833333333333,66.996875
3403,2023-04-28,40.01736111111111,103.10144927536231,1.0899305555555554,15.370486111111113,9.052777777777775,6.334027777777778,4.994097222222222,0.4352083333333333,94.31805555555556
3404,2023-04-29,28.08333333333333,69.28125,0.8881944444444444,10.556944444444444,6.336111111111111,4.440625,3.548958333333333,0.3101736111111111,87.66250000000001
3405,2023-04-30,32.145833333333336,93.22826086956522,0.8597222222222222,10.1375,6.088888888888889,4.265625,3.834375,0.3353124999999999,82.75798611111111
3406,2023-05-01,27.729166666666668,156.0125,1.3065972222222222,13.625694444444443,8.31875,5.815625,3.8378472222222224,0.3345486111111111,66.8079861111111
3407,2023-05-02,26.010416666666668,162.265625,1.6253472222222225,13.185763888888888,8.338194444444445,5.831597222222222,4.208680555555556,0.3670138888888889,68.03333333333333
3408,2023-05-03,34.229166666666664,134.3815789473684,2.1777777777777776,22.880902777777777,13.944444444444445,9.761458333333332,5.077083333333333,0.4432986111111111,45.36086956521739
3409,2023-05-04,40.44791666666666,183.91666666666663,2.4819444444444447,17.550694444444446,11.352083333333333,7.944097222222222,4.849652777777778,0.4236111111111111,49.83819444444444
3410,2023-05-05,30.84027777777777,333.30555555555554,1.7329861111111111,15.05486111111111,9.413194444444445,6.589583333333334,4.18125,0.3655902777777777,44.71944444444444
3411,2023-05-06,40.07291666666666,431.1071428571428,2.0461805555555554,18.716666666666665,11.615277777777775,8.137152777777777,4.305208333333334,0.3765624999999999,64.61006944444445
3412,2023-05-07,39.989583333333336,239.4642857142857,0.7836805555555556,14.213888888888889,8.170833333333333,5.714583333333334,4.406060606060606,0.4028125,59.13368055555555
3413,2023-05-08,23.02083333333333,79.86363636363636,0.3771739130434783,10.9875,6.114930555555556,4.285069444444445,15.1125,0.4134374999999999,79.12673611111111
3414,2023-05-09,45.07291666666666,149.29166666666666,1.2621527777777777,18.789930555555557,11.01423611111111,7.709027777777778,0.1,0.5497569444444445,66.0736111111111
3415,2023-05-10,61.32291666666666,190.98809523809524,1.39375,25.408680555555552,14.651388888888889,10.260069444444444,8.434027777777777,0.6189583333333334,55.67083333333333
3416,2023-05-11,53.03125,149.0,1.5951388888888889,23.007638888888888,13.52465277777778,9.470138888888888,3.948529411764706,0.5575347222222222,65.96597222222222
3417,2023-05-12,46.46875,159.98958333333334,0.7152173913043478,16.10486111111111,9.110069444444443,6.379166666666666,1.3038194444444444,0.5457986111111112,72.87847222222221
3418,2023-05-13,47.8125,121.84375,0.8802083333333334,24.45520833333333,13.727430555555555,9.605208333333334,0.728125,0.5936458333333333,76.43229166666667
3419,2023-05-14,54.052083333333336,116.36458333333331,1.1003472222222224,21.217361111111117,12.17326388888889,8.519097222222223,0.5607638888888888,0.6948958333333333,71.28958333333334
3420,2023-05-15,16.895833333333332,55.97916666666666,0.6822916666666666,12.324305555555556,7.097916666666666,4.975347222222222,2.780902777777777,0.4146180555555556,84.38854166666667
3421,2023-05-16,12.1875,37.29545454545455,0.4819444444444444,12.00798611111111,6.743402777777778,4.719791666666667,1.602777777777778,0.3900694444444444,89.91215277777776
3422,2023-05-17,13.260416666666666,50.96739130434783,0.3979166666666667,12.796527777777778,7.101388888888889,4.966666666666667,0.9702898550724638,0.3926388888888889,77.18576388888889
3423,2023-05-18,21.92708333333333,95.65,0.5319444444444444,15.907291666666666,8.867708333333333,6.210069444444444,0.6857142857142857,0.4770486111111111,51.833333333333336
3424,2023-05-19,21.83333333333333,80.23333333333333,0.6638888888888889,14.937037037037037,8.479166666666666,5.9356481481481485,1.147222222222222,0.4191666666666667,60.7462962962963
3425,2023-05-20,23.796875,91.42307692307692,0.9567708333333332,14.4734375,8.4625,5.9171875,2.3046875,0.4959375,81.1984375
3426,2023-05-21,21.30208333333333,51.114583333333336,0.4545138888888889,12.32152777777778,6.912847222222222,4.83125,1.5145833333333334,0.6838541666666665,86.12083333333334
3427,2023-05-22,28.104166666666668,81.75,0.4909420289855072,14.962847222222225,8.314930555555556,5.824305555555555,1.2128472222222222,0.9163541666666668,56.144444444444446
3428,2023-05-23,19.635416666666668,60.458333333333336,0.7361111111111112,13.05034722222222,7.526041666666667,5.265972222222222,2.2319444444444443,0.9044097222222224,70.971875
3429,2023-05-24,10.886363636363637,38.51041666666666,0.6184027777777777,14.863541666666668,8.396875,5.878472222222222,1.4993055555555557,0.8984722222222222,68.97638888888889
3430,2023-05-25,19.48958333333333,51.770833333333336,0.9416666666666664,14.252083333333331,8.302083333333334,5.814930555555556,0.6405555555555555,1.0019444444444443,70.41458333333334
3431,2023-05-26,13.954545454545457,29.443181818181817,0.5666666666666667,12.805208333333333,7.228472222222222,5.058333333333334,0.4427536231884058,0.9753472222222224,77.95104166666667
3432,2023-05-27,23.52777777777778,89.76785714285714,0.9118055555555556,17.060069444444444,9.797569444444443,6.859375,0.9420138888888888,1.1142013888888889,51.89479166666666
3433,2023-05-28,15.666666666666666,52.6875,0.5881944444444445,11.247916666666669,6.414236111111111,4.495486111111111,0.8416666666666667,1.048125,63.19479166666667
3434,2023-05-29,18.73958333333333,71.96875,1.1246527777777775,16.300347222222225,9.565277777777778,6.695486111111111,1.9472222222222224,1.1540625,55.94236111111112
3435,2023-05-30,22.46875,86.57291666666667,0.8725694444444444,14.968055555555557,8.654166666666667,6.060763888888889,1.140625,1.307048611111111,54.175
3436,2023-05-31,24.534722222222225,94.46527777777776,1.1010416666666667,16.491666666666667,9.659375,6.761111111111112,1.1381944444444445,1.3419791666666665,55.04861111111112
3437,2023-06-01,31.229166666666668,111.71739130434784,0.7777777777777778,17.411805555555556,9.88888888888889,6.915277777777778,1.1604166666666669,1.47375,58.47326388888889
3438,2023-06-02,44.35416666666666,150.0,1.525,24.509375,14.259027777777776,9.983333333333333,0.4732638888888889,1.5599999999999998,58.01840277777777
3439,2023-06-03,42.552083333333336,140.39583333333334,1.7079861111111112,20.45138888888889,12.234027777777778,8.563888888888888,0.6333333333333333,1.516840277777778,65.67326388888888
3440,2023-06-04,31.232142857142858,92.03571428571428,0.4346153846153846,10.420833333333333,5.850595238095238,4.103571428571429,1.9327380952380957,1.2969047619047618,101.22083333333332
3441,2023-06-05,42.38461538461539,190.671875,1.0125,17.5734375,10.140625,7.096875,0.5621794871794872,0.4196428571428571,80.603125
3442,2023-06-06,44.34090909090909,345.47058823529414,0.725,16.849652777777777,9.536805555555556,6.675347222222222,0.9829861111111112,0.5405555555555556,68.95555555555556
3443,2023-06-07,45.364583333333336,166.84615384615384,0.8680555555555555,17.355555555555558,9.920833333333333,6.946527777777778,1.0086805555555556,0.5663194444444445,67.31597222222221
3444,2023-06-08,45.79166666666666,195.36111111111111,1.7138888888888888,22.65625,13.436805555555557,9.406944444444443,1.195138888888889,0.5977777777777777,49.79097222222222
3445,2023-06-09,15.826086956521738,102.20652173913044,0.8729166666666667,13.191666666666668,7.710069444444444,5.400347222222223,1.529513888888889,0.4315625,47.509375
3446,2023-06-10,10.0625,120.13636363636364,0.7576388888888889,12.383680555555555,7.194097222222222,5.039930555555555,2.7104166666666667,0.4706944444444444,30.25208333333333
3447,2023-06-11,7.796875,116.51923076923076,0.6281249999999999,9.717708333333333,5.6663194444444445,3.969791666666667,1.25,0.5322222222222223,40.29548611111111
3448,2023-06-12,12.659090909090908,60.57954545454545,0.5079545454545454,11.13598484848485,6.295833333333333,4.405681818181818,0.3777777777777777,0.5347348484848484,44.29772727272727
3449,2023-06-13,13.788461538461538,129.3409090909091,0.9625,12.74222222222222,6.9421875,5.213888888888889,0.7555555555555556,0.3093181818181818,52.14666666666667
3450,2023-06-14,21.19097222222222,100.47619047619048,0.4805555555555555,14.537152777777775,8.109722222222222,5.675,0.4510416666666666,0.321625,55.614583333333336
3451,2023-06-15,22.515625,51.09375,0.3191666666666666,10.620416666666667,5.788333333333333,4.109166666666667,1.0649122807017544,0.2682843137254901,58.31791666666667
3452,2023-06-16,21.44047619047619,38.43055555555556,0.5663194444444444,9.555208333333333,5.519791666666666,3.860069444444445,0.5586805555555555,0.2733823529411764,52.09236111111111
3453,2023-06-17,151.35,60.21428571428572,0.6743055555555556,10.661111111111111,6.205902777777777,4.344097222222223,1.680208333333333,0.297310606060606,45.81736111111112
3454,2023-06-18,383.0,313.85,0.6954861111111111,11.39722222222222,6.605208333333334,4.623263888888889,1.7659722222222225,0.1050925925925925,37.719791666666666
3455,2023-06-19,,,0.8649305555555555,15.267013888888888,8.791319444444445,6.149305555555556,1.884375,0.5088333333333332,23.73923611111111
3456,2023-06-20,,,0.8681818181818183,10.492307692307692,5.928846153846154,4.138461538461538,5.663461538461538,0.0,21.433333333333334
3457,2023-06-21,,225.0,0.5855072463768116,9.915972222222225,5.705208333333334,3.995486111111111,3.032291666666667,0.0,
3458,2023-06-22,,,1.3461805555555555,15.871180555555556,9.528819444444444,6.665625,1.8197916666666667,0.0,
3459,2023-06-23,52.4375,97.75,1.084375,13.349305555555556,7.958333333333333,5.578819444444445,8.561458333333333,0.0,
3460,2023-06-24,77.0,125.98214285714286,1.199652777777778,13.22534722222222,8.014236111111112,5.607291666666666,2.482291666666667,0.1794097222222222,
3461,2023-06-25,44.53947368421053,113.4,1.5739583333333331,12.6,7.971527777777777,5.578125,2.15,0.3042708333333333,
3462,2023-06-26,33.59090909090909,247.5441176470588,0.8163194444444445,11.353125,6.687847222222222,4.6781250000000005,6.543055555555555,0.3130208333333333,
3463,2023-06-27,34.57608695652174,182.8125,0.661904761904762,8.217857142857143,4.905357142857143,3.424404761904762,4.423611111111112,0.1320289855072463,
3464,2023-06-28,29.57608695652174,173.09375,,,,,2.9125,0.2520486111111111,
3465,2023-06-29,24.397727272727277,183.48529411764707,,,,,2.1128472222222223,0.2914930555555555,
3466,2023-06-30,22.06746031746032,213.63425925925927,10.276388888888889,2.4444444444444446,9.213194444444444,6.447222222222222,48.2235294117647,0.3223611111111111,
3467,2023-07-01,36.375,175.0,6.390277777777778,2.7805555555555554,6.682986111111112,4.679513888888889,15.562878787878788,0.149375,19.96089743589744
3468,2023-07-02,73.03125,525.6785714285714,6.667013888888889,3.359027777777777,7.210763888888889,5.040277777777778,,0.0,17.148809523809526
3469,2023-07-03,36.31521739130435,213.25,6.631597222222222,2.9076388888888887,6.942361111111111,4.85625,,0.0,33.46541666666666
3470,2023-07-04,23.64583333333333,201.1071428571429,6.608333333333333,2.9975694444444443,6.970138888888889,4.879513888888889,8.187179487179488,1.3426041666666666,19.08923611111111
3471,2023-07-05,46.65625,129.85294117647058,6.635416666666667,2.8253472222222222,6.898263888888889,4.833333333333333,7.910763888888888,2.4030555555555555,21.72361111111111
3472,2023-07-06,103.9810606060606,358.03125,6.55,2.795138888888889,6.811805555555555,4.771527777777778,7.809375,2.372326388888889,22.41111111111111
3473,2023-07-07,25.5,232.46666666666667,6.660069444444445,2.9291666666666667,6.977083333333333,4.8812500000000005,7.946527777777778,2.412777777777778,15.757246376811596
3474,2023-07-08,19.25,268.6136363636364,6.697222222222223,2.802430555555556,6.9319444444444445,4.852083333333334,7.982291666666666,2.4235416666666665,15.683333333333335
3475,2023-07-09,19.704545454545453,332.65,6.575347222222223,2.417361111111111,6.636458333333334,4.648263888888889,7.858680555555556,2.383576388888889,19.139130434782608
3476,2023-07-10,58.8125,407.2,6.523263888888889,2.6527777777777777,6.719791666666667,4.702083333333333,7.788888888888889,2.3647569444444443,35.38368055555556
